cod_cliente,cnpj,holding,nome_cliente,id_gerente_area,gerente_area,cidterritory,vendedor,endereco,uf,cidade,lat,long,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,sellout_ton_ytd,trend_l6m
100133957,10739710000191,DIA BRASIL,DANTAS E BARBOSA SUPERMERCADOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DEZESSETE DE MARCO,322, SAO BERNARDO DO CAMPO, SP, 09685-000, Brasil",SP,SAO BERNARDO DO CAMPO,-23.6654782,-46.5930123,,,,,,,,3.1040736,0.016293788571428547
100133958,10582426000154,DIA BRASIL,MERCADINHO VINTE CINCO DE MAIO LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TREZE DE MAIO,228, DIADEMA, SP, 09941-400, Brasil",SP,DIADEMA,-23.6765496,-46.6024545,,,,,,,,3.1746721,-0.009776590571428557
100133959,17178323000172,DIA BRASIL,AEJB COMERCIO DE ALIMENTOS EIRELI,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST DAS LAGRIMAS,3554, SAO PAULO, SP, 04244-000, Brasil",SP,SAO PAULO,-23.6299767,-46.5876369,,,,,,,,2.24443093,-0.005154450000000021
100133962,3476811067140,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DAS FALCATAS,364, BETIM, MG, 32671-060, Brasil",MG,BETIM,-19.9456454,-44.1612872,,,,,,,,,
100133963,49412737000453,DIA BRASIL,A GUARI E FILHOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PREFEITO NICOLAU MARINO,1100, RIO DAS PEDRAS, SP, 13390-000, Brasil",SP,RIO DAS PEDRAS,-22.8538948,-47.6146311,,,,,,,,1.13943935,-0.0784838930000001
100133964,3476811068546,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MARIA FERREIRA DA SILVA,440, BELO HORIZONTE, MG, 31920-350, Brasil",MG,BELO HORIZONTE,-19.8751137,-43.9146864,,,,,,,,,
100133965,3476811079157,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ERICO VERISSIMO,1568, BELO HORIZONTE, MG, 31535-094, Brasil",MG,BELO HORIZONTE,-19.8166724,-43.9768742,,,,,,,,,
100133966,3476811076131,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV AFONSO PENA,1580, BELO HORIZONTE, MG, 30130-005, Brasil",MG,BELO HORIZONTE,-19.9264668,-43.93439009999999,,,,,,,,,
100133967,3476811064478,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TIRADENTES,118, VESPASIANO, MG, 33200-000, Brasil",MG,VESPASIANO,-19.6971273,-43.918258,,,,,,,,,
100133968,3476811048600,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SOUSA VIANA,30, SETE LAGOAS, MG, 35700-015, Brasil",MG,SETE LAGOAS,-19.4653793,-44.2430824,,,,,,,,,
100133969,3476811090800,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR JEFFERSON DE OLIVEIRA,340, BELO HORIZONTE, MG, 31560-230, Brasil",MG,BELO HORIZONTE,-19.8413127,-43.9773327,,,,,,,,,
100133970,3476811064559,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV BELO HORIZONTE,1584, BETIM, MG, 32672-088, Brasil",MG,BETIM,-19.9463098,-44.1781685,,,,,,,,,
100133971,3476811056378,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JULIA KUBITSCHEK,405, CONGONHAS, MG, 36415-000, Brasil",MG,CONGONHAS,-20.5036319,-43.8545408,,,,,,,,,
100133973,3476811089462,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PADRE PEDRO PINTO,6620, BELO HORIZONTE, MG, 31660-000, Brasil",MG,BELO HORIZONTE,-19.8027226,-43.9990837,,,,,,,,,
100133974,3476811083189,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DONA LUIZA,540, BELO HORIZONTE, MG, 30620-090, Brasil",MG,BELO HORIZONTE,-19.9843446,-44.0035135,,,,,,,,,
100133976,3476811051309,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR CRISTIANO GUIMARAES,333, BELO HORIZONTE, MG, 31744-144, Brasil",MG,BELO HORIZONTE,-19.824202,-43.951731,,,,,,,,,
100133978,3476811046577,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DENISE CRISTINA DA ROCHA,857, RIBEIRAO DAS NEVES, MG, 33900-001, Brasil",MG,RIBEIRAO DAS NEVES,-19.8013046,-44.0081228,,,,,,,,,
100133980,10805321000117,DIA BRASIL,MERCADO E MERCEARIA AROEIRAS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PRESIDENTE PRUDENTE,347, DIADEMA, SP, 09972-300, Brasil",SP,DIADEMA,-23.7241735,-46.61823889999999,,,,,,,,1.84739476,0.017376876857142846
100133981,3476811001476,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST DO CAMPO LIMPO,800, SAO PAULO, SP, 05777-000, Brasil",SP,SAO PAULO,-23.6485459,-46.761516,,,,,,,,3.4627985,0.0038764374285714474
100133983,3476811063404,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PE JOSE DE ANCHIETA,921, ARARAQUARA, SP, 14807-249, Brasil",SP,ARARAQUARA,-21.8043607,-48.1644654,,,,,,,,,
100133984,3476811046496,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R RIO POMBA,156, BELO HORIZONTE, MG, 30720-290, Brasil",MG,BELO HORIZONTE,-19.9125446,-43.9670834,,,,,,,,,
100133985,3476811035370,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE DE ALMEIDA CARVALHO,786, ITAPETININGA, SP, 18200-354, Brasil",SP,ITAPETININGA,-23.5807707,-48.0314583,,,,,,,,,
100133987,3476811010700,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR TIMOTEO PENTEADO,2856, GUARULHOS, SP, 07061-000, Brasil",SP,GUARULHOS,-23.4515967,-46.55134590000001,,,,,,,,,
100133988,3476811038043,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MARIO PEDRO VERCELINO,527, BOITUVA, SP, 18550-000, Brasil",SP,BOITUVA,-23.2911851,-47.67930399999999,,,,,,,,,
100133989,3476811035532,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV NOVE DE JULHO,100, LENCOIS PAULISTA, SP, 18680-120, Brasil",SP,LENCOIS PAULISTA,-22.5949135,-48.8011734,,,,,,,,,
100133990,3476811006605,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MARIA LUIZA AMERICANO,1761, SAO PAULO, SP, 08275-000, Brasil",SP,SAO PAULO,-23.5669747,-46.474874,,,,,,,,4.47256932,0.014087443142857111
100133991,27245155000144,DIA BRASIL,NESLA COMERCIO DE ALIMENTOS EIRELI,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MAESTRO JOAO GOMES DE ARAUJO,77, SAO PAULO, SP, 02332-020, Brasil",SP,SAO PAULO,-23.4875154,-46.622512,,,,,,,,,
100133992,3476811019847,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOS IMIGRANTES ITALIANOS,2100, JUNDIAI, SP, 13218-090, Brasil",SP,JUNDIAI,-23.1877473,-46.85445379999999,,,,,,,,,
100133993,3476811023011,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOS EXPEDICIONARIOS,LOTES7, FRANCO DA ROCHA, SP, 07803-010, Brasil",SP,FRANCO DA ROCHA,-23.3292287,-46.7276228,,,,,,,,1.9388296399999998,0.004300770857142852
100133994,3476811017801,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ALTINO ARANTES,504, CAPAO BONITO, SP, 18300-290, Brasil",SP,CAPAO BONITO,-24.0056854,-48.3443806,,,,,,,,,
100133995,3476811067221,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ANTONIO JOSE DOS SANTOS,532, BELO HORIZONTE, MG, 31580-000, Brasil",MG,BELO HORIZONTE,-19.8204407,-43.996857,,,,,,,,,
100133996,3476811053271,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SILVA LOBO,577, BELO HORIZONTE, MG, 30411-259, Brasil",MG,BELO HORIZONTE,-19.9287128,-43.9715681,,,,,,,,,
100133997,3476811100881,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R POUSO ALEGRE,908, BELO HORIZONTE, MG, 31015-184, Brasil",MG,BELO HORIZONTE,-19.9123544,-43.9308731,,,,,,,,,
100133998,3476811073035,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R RIO GRANDE DO SUL,54, BELO HORIZONTE, MG, 30170-110, Brasil",MG,BELO HORIZONTE,-19.91715,-43.94504999999999,,,,,,,,,
100133999,3476811056530,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE FARIA DA ROCHA,5045, CONTAGEM, MG, 32310-210, Brasil",MG,CONTAGEM,-19.9393429,-44.03472499999999,,,,,,,,,
100134000,3476811071415,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MIGUEL PERRELA,633, BELO HORIZONTE, MG, 31330-290, Brasil",MG,BELO HORIZONTE,-19.8768277,-43.9961472,,,,,,,,,
100134001,3476811052976,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JOAO ARANTES,451, BELO HORIZONTE, MG, 31170-240, Brasil",MG,BELO HORIZONTE,-19.8852957,-43.9225792,,,,,,,,,
100134003,3476811092927,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R GUAICUI,501, BELO HORIZONTE, MG, 30380-342, Brasil",MG,BELO HORIZONTE,-19.9469527,-43.9533561,,,,,,,,,
100134004,3476811048510,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ALMERINDA DA COSTA RIBEIRO,21, CONTAGEM, MG, 32015-270, Brasil",MG,CONTAGEM,-19.9241171,-44.0908689,,,,,,,,,
100134005,3476811060138,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JUIZ DE FORA,1340, BELO HORIZONTE, MG, 30180-061, Brasil",MG,BELO HORIZONTE,-19.9296239,-43.9554343,,,,,,,,,
100134006,3476811065954,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ARNALDO ROJEK,151, CAJAMAR, SP, 07786-540, Brasil",SP,CAJAMAR,-23.3357291,-46.8357389,,,,,,,,2.00918013,0.003614418571428555
100134007,3476811065792,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R RACHID ABRAO ZAINUM,2820, SAO JOSE DO RIO PRETO, SP, 15043-310, Brasil",SP,SAO JOSE DO RIO PRETO,-20.7901085,-49.3956077,,,,,,,,,
100134008,3476811075917,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SILVIANO BRANDAO,2041, BELO HORIZONTE, MG, 31030-035, Brasil",MG,BELO HORIZONTE,-19.9113664,-43.9191377,,,,,,,,,
100134009,3476811096086,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FRANCISCO CASAMASSA,350, FRANCO DA ROCHA, SP, 07855-120, Brasil",SP,FRANCO DA ROCHA,-23.3271979,-46.7033105,,,,,,,,3.31619678,-0.0016155154285714263
100134010,3476811011277,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAPOPEMBA,15814, SAO PAULO, SP, 03989-000, Brasil",SP,SAO PAULO,-23.6256277,-46.4624327,,,,,,,,,
100134011,3476811014969,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST DOM JOAO NERY,3341, SAO PAULO, SP, 08151-000, Brasil",SP,SAO PAULO,-23.521411,-46.3994462,,,,,,,,1.9296247499999999,0.005712556000000014
100134012,3476811100610,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV INOCENCIO SERAFICO,3864, CARAPICUIBA, SP, 06380-021, Brasil",SP,CARAPICUIBA,-23.5562561,-46.8376586,,,,,,,,1.50143902,0.002388227999999997
100134013,3476811082964,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"PRACA DICRAN ECHREFIAN,69, OSASCO, SP, 06210-010, Brasil",SP,OSASCO,-23.5277273,-46.7672156,,,,,,,,1.47256616,0.005586648571428541
100134014,18356392000191,DIA BRASIL,MERCADAO DO PEREQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ORLANDO ALVES DE SOUZA,180, CARAGUATATUBA, SP, 11668-300, Brasil",SP,CARAGUATATUBA,-23.7160873,-45.4378194,,,,,,,,1.19506089,-0.0025358894285714357
100134015,3476811019928,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAPOPEMBA,2635, SAO PAULO, SP, 03345-001, Brasil",SP,SAO PAULO,-23.5730784,-46.5635549,,,,,,,,,
100134016,3476811085556,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R LEOPOLDO DE PASSOS LIMA,SN, SAO PAULO, SP, 05271-000, Brasil",SP,SAO PAULO,-23.428116,-46.795234,,,,,,,,,
100134017,3476811069607,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DAS MAGNOLIAS,256, FRANCISCO MORATO, SP, 07990-100, Brasil",SP,FRANCISCO MORATO,-23.2815349,-46.7413325,,,,,,,,0.20880469999999998,
100134018,3476811017208,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"PRACA GIOVANI FIANI,90, SAO PAULO, SP, 03880-000, Brasil",SP,SAO PAULO,-23.5079043,-46.4895973,,,,,,,,2.12589167,-0.0057207320000000365
100134019,3476811043551,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R AUGUSTO DE ALMEIDA BATISTA,1974, EMBU DAS ARTES, SP, 06826-280, Brasil",SP,EMBU DAS ARTES,-23.6608508,-46.80778919999999,,,,,,,,,
100134022,3476811078851,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV INDEPENDENCIA,6030, SOROCABA, SP, 18103-000, Brasil",SP,SOROCABA,-23.419312,-47.4089275,,,,,,,,,
100134023,26164297000114,DIA BRASIL,TOPAZIO SUPERMERCADO LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PADRE ANCHIETA,711, SAO BERNARDO DO CAMPO, SP, 09891-420, Brasil",SP,SAO BERNARDO DO CAMPO,-23.6835807,-46.5738048,,,,,,,,,
100134025,3476811015930,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PRESIDENTE MEDICI,2508, OSASCO, SP, 06273-000, Brasil",SP,OSASCO,-23.5063987,-46.7666666,,,,,,,,2.3994972999999997,-0.0007769834285714431
100134026,3476811030654,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ONZE DE AGOSTO,1315, TATUI, SP, 18275-000, Brasil",SP,TATUI,-23.3530959,-47.8580621,,,,,,,,,
100134027,3476811013563,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOS ESPORTES,569, VALINHOS, SP, 13270-210, Brasil",SP,VALINHOS,-22.9752197,-46.9980201,,,,,,,,,
100134029,3476811038477,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV VASCO MASSAFELI,191, COTIA, SP, 06703-600, Brasil",SP,COTIA,-23.5986494,-46.9071959,,,,,,,,,
100134030,3476811087508,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CEL ANTONIO ESTA DO AMARAL,286, INDAIATUBA, SP, 13340-480, Brasil",SP,INDAIATUBA,-23.0968542,-47.1864965,,,,,,,,0.23355393,-0.00024133000000002387
100134032,3476811068899,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ENG AUGUSTO DE FIGUEIREDO,698, CAMPINAS, SP, 13045-603, Brasil",SP,CAMPINAS,-22.9295784,-47.0353187,,,,,,,,,
100134033,3476811035613,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CAPITAO JOSE GALLO,672, RIBEIRAO PIRES, SP, 09400-080, Brasil",SP,RIBEIRAO PIRES,-23.7091325,-46.4184529,,,,,,,,,
100134034,3476811039520,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MAJOR MATHEUS,690, BOTUCATU, SP, 18609-083, Brasil",SP,BOTUCATU,-22.8696999,-48.4488078,,,,,,,,,
100134036,3476811029729,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV GIOVANNI GRONCHI,3107, SAO PAULO, SP, 05651-002, Brasil",SP,SAO PAULO,-23.6090284,-46.7259022,,,,,,,,2.0285656100000002,0.008687976285714268
100134037,3476811025731,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R OCEANICA AMABILE,602, PRAIA GRANDE, SP, 11704-420, Brasil",SP,PRAIA GRANDE,-24.025946,-46.4797254,,,,,,,,1.74298263,0.005039509714285701
100134038,3476811086951,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ZIKE TUMA,222, SAO PAULO, SP, 04458-000, Brasil",SP,SAO PAULO,-23.6908225,-46.6735646,,,,,,,,,
100134040,3476811092501,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R TOLEDO DE BARROS,142, CORDEIROPOLIS, SP, 13490-000, Brasil",SP,CORDEIROPOLIS,-22.4914019,-47.4509603,,,,,,,,,
100134041,3476811099263,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JOSE RABELLO PORTELLA,1939, VARZEA PAULISTA, SP, 13225-100, Brasil",SP,VARZEA PAULISTA,-23.2263341,-46.8422889,,,,,,,,,
100134042,3476811019502,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PIRES DO RIO,4144, SAO PAULO, SP, 08240-095, Brasil",SP,SAO PAULO,-23.5295808,-46.4522327,,,,,,,,,
100134043,53074514000158,DIA BRASIL,MINI MERCADO OSCAR ARAGAO LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R GENTIL PEREZ,2220, ITANHAEM, SP, 11740-000, Brasil",SP,ITANHAEM,-24.1795902,-46.82376379999999,,,,,,,,,
100134044,3476811006516,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R CONEGO VALADAO,641, GUARULHOS, SP, 07040-000, Brasil",SP,GUARULHOS,-23.4691574,-46.5444924,,,,,,,,1.9072513500000001,0.008104536285714281
100134045,3476811047972,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ADHEMAR DE BARROS (JD MODELO),84, ARUJA, SP, 07401-290, Brasil",SP,ARUJA,-23.39408,-46.322784,,,,,,,,,
100134047,19833059000512,DIA BRASIL,SANCHES E MARTINS SUP LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE IGNACIO BICUDO,230, SAO JOSE DOS CAMPOS, SP, 12228-180, Brasil",SP,SAO JOSE DOS CAMPOS,-23.2456333,-45.8270828,,,,,,,,,
100134049,3476811021310,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R PURPURINA,170, SAO PAULO, SP, 05435-030, Brasil",SP,SAO PAULO,-23.5529964,-46.69035,,,,,,,,2.88163238,0.0011201871428571353
100134050,3476811013300,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST ITAPECERICA, DE,7970, SAO PAULO, SP, 05858-002, Brasil",SP,SAO PAULO,-23.6731229,-46.7877886,,,,,,,,,
100134051,3476811002014,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R HENRY CHARLES POTEL,811, SAO PAULO, SP, 02862-000, Brasil",SP,SAO PAULO,-23.4705489,-46.6774566,,,,,,,,2.91142612,-0.007252942285714305
100134052,3476811034480,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV LINS DE VASCONCELOS,2450, SAO PAULO, SP, 04112-001, Brasil",SP,SAO PAULO,-23.5836383,-46.62774899999999,,,,,,,,2.08283511,0.00808577400000001
100134053,3476811085041,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ARMANDO STECK,163, LOUVEIRA, SP, 13290-000, Brasil",SP,LOUVEIRA,-23.0829235,-46.9501402,,,,,,,,1.67289693,-0.004620910285714316
100134054,3476811018522,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DOMENICO CIMAROSA,133, SAO PAULO, SP, 04843-050, Brasil",SP,SAO PAULO,-23.7374535,-46.69494640000001,,,,,,,,2.56703795,0.013684085428571417
100134055,3476811049320,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DEPUTADO ZIEN NASSIF,150, JAU, SP, 17203-570, Brasil",SP,JAU,-22.3017134,-48.5743138,,,,,,,,,
100134056,24547310000199,DIA BRASIL,MRS COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOS PINHEIROS,562, BARUERI, SP, 06429-345, Brasil",SP,BARUERI,-23.494294,-46.9649966,,,,,,,,3.04639257,-0.002704895714285726
100134058,3476811014292,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST TENENTE MARQUES,6690, SANTANA DE PARNAIBA, SP, 06530-001, Brasil",SP,SANTANA DE PARNAIBA,-23.4071921,-46.8751423,,,,,,,,,
100134059,3476811000666,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV YERVANT KISSAJIKIAN,3628, SAO PAULO, SP, 04428-000, Brasil",SP,SAO PAULO,-23.6850216,-46.6490746,,,,,,,,,
100134060,3476811017712,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DO CURSINO,840, SAO PAULO, SP, 04132-000, Brasil",SP,SAO PAULO,-23.6099271,-46.6176375,,,,,,,,1.48457693,0.010301846285714275
100134061,3476811034560,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV 5,532, ORLANDIA, SP, 14620-000, Brasil",SP,ORLANDIA,-20.720481,-47.88549400000001,,,,,,,,,
100134062,23762484000101,DIA BRASIL,MM'S SUPERMERCADOS EIRELI,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV HILDEBRANDO DE LIMA,752, OSASCO, SP, 06190-160, Brasil",SP,OSASCO,-23.530943,-46.7982236,,,,,,,,,
