cnpj,cod_cliente,cidcustomer,nome_cliente,vendedor,cidterritory,endereco,lat,long,uf,cidade,gerente_area,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,estrelas_total_eff,has_stars,star_need_abs,sellout_ton_ytd,s_sell12,trend_l6m,trend_need,s_trend,score,tem_estrelas,prioritario
48093892001030,156046376,156046376,SUPERMERCADO SHIBATA LTDA,CRISTINA VAZ,2020306,"AV GETULIO VARGAS,1430, JACAREI, SP, 12305-010, Brasil",-23.2777018,-45.9507838,SP,JACAREI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,28.53534649,0.857417479408799,0.0219608725714288,-0.0219608725714288,0.24853220644309695,0.721585100855696,1,1
48093892001110,156046824,156046824,SUPERM SHIBATA LTDA,CRISTINA VAZ,2020306,"AV PROF WALTER THAUMATURGO,1160, TAUBATE, SP, 12030-040, Brasil",-23.0383432,-45.56526239999999,SP,TAUBATE,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,11.62845509,0.5068181799606556,0.0319541582857141,-0.0319541582857141,0.20909020472679613,0.6616703201868781,1,0
48093892001382,156046864,156046864,SUPERM SHIBATA LTDA,CRISTINA VAZ,2020306,"R FERDINANDO JUNGERS,264, BIRITIBA-MIRIM, SP, 08940-000, Brasil",-23.5709555,-46.0427968,SP,BIRITIBA-MIRIM,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,17.68906642,0.6685700126961197,-0.0296549402857142,0.0296549402857142,0.4522520877219336,0.7064703502855615,1,1
50472851000105,156045485,156045485,SUPERMERCADO SHIBATA JACAREI LTDA,CRISTINA VAZ,2020306,"R DR POMPILIO MERCADANTE,196, JACAREI, SP, 12308-510, Brasil",-23.3060111,-45.9646369,SP,JACAREI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,8.90940725,0.40676448063950155,0.024516844,-0.024516844,0.2384441701000141,0.5912322693012606,1,0
50472851000377,156044598,156044598,SUP SHIBATA JACAREI LTDA,CRISTINA VAZ,2020306,"R SANTA HELENA,177, JACAREI, SP, 12322-550, Brasil",-23.3113442,-45.9808209,SP,JACAREI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,25.10390474,0.8064544227893868,0.0012535771428571,-0.0012535771428571,0.3302607995389748,0.7225890624073806,1,1
50472851000458,100071945,100071945,SUP SHIBATA JACAREI LTDA,CRISTINA VAZ,2020306,"R BARAO DE JACAREI,584, JACAREI, SP, 12308-001, Brasil",-23.3029282,-45.9609702,SP,JACAREI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,13.08151101,0.5517595755544786,0.029690876,-0.029690876,0.21802304086796645,0.6286758567979401,1,0
50948371000178,156045497,156045497,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R MARILIA,60, JUNDIAI, SP, 13214-302, Brasil",-23.1695765,-46.9096602,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,21.07525516,0.7372834114168095,0.0001104314285712,-0.0001104314285712,0.3347726244296005,0.7037325708954149,1,1
50948371000259,156045498,156045498,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R REINALDO ORSI,50, JUNDIAI, SP, 13211-133, Brasil",-23.1800357,-46.913791,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.09194997,0.04179360265597212,0.0137893397142857,-0.0137893397142857,0.2807840225315252,0.09859347437127516,0,0
50948371000410,156046797,156046797,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV DOS IMIGRANTES ITALIANOS,1973, JUNDIAI, SP, 13218-090, Brasil",-23.1881762,-46.856397,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,33.938573680000005,0.9267437057922322,-0.0331392200000001,0.0331392200000001,0.46600401780779965,0.782662719534268,1,1
50948371000500,156047029,156047029,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV ANT FREDERICO OZANAN,6000,LJ 10, JUNDIAI, SP, 13215-900, Brasil",-23.1986218,-46.8664788,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
50948371000682,156042912,156042912,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R MARANHAO,256,TER, CABREUVA, SP, 13318-000, Brasil",-23.2531416,-47.0557154,SP,CABREUVA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,23.55828246,0.7812682132665831,-0.0442516525714286,0.0442516525714286,0.5098631245206219,0.7495354344398943,1,1
50948371000763,100034894,100034894,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV OSMUNDO DOS S PELLEGRINI,1000, JUNDIAI, SP, 13211-745, Brasil",-23.1838121,-46.9153992,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,16.45518986,0.6403855478497741,0.03526715,-0.03526715,0.19601432271792274,0.649752602453591,1,0
50948371000844,100020991,100020991,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV OLIVIO RONCOLETTA,465,GALPAO 5, JUNDIAI, SP, 13214-306, Brasil",-23.1709312,-46.91511029999999,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
50948371000925,100020992,100020992,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV BERTIOGA,SN,LOTEEGLB, VARZEA PAULISTA, SP, 13225-000, Brasil",-23.2200835,-46.8405469,SP,VARZEA PAULISTA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,33.53010453,0.9218910016650319,-0.0048822805714281,0.0048822805714281,0.35447811078345,0.7600897765233896,1,1
50948371001069,100045440,100045440,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R B JESUS DE PIRAPORA,2881, JUNDIAI, SP, 13206-305, Brasil",-23.2123714,-46.8810546,SP,JUNDIAI,GUSTAVO OLIVEIRA,0.5,,0.5,1.0,1.0,0.0,3.0,3.0,0.8333333333333334,0.4,16.06980051,0.6311727240753472,0.0302259222857143,-0.0302259222857143,0.21591129332838827,0.4609073720938677,1,0
50948371001140,100045867,100045867,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R DEMERSON GOMES ROMANO,386, FRANCISCO MORATO, SP, 07902-000, Brasil",-23.2849686,-46.74306199999999,SP,FRANCISCO MORATO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,40.72578475,1.0,-0.1684359642857146,0.1684359642857146,1.0,0.9049999999999999,1,1
50948371001220,100045410,100045410,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV ITATIBA,150, JUNDIAI, SP, 13215-250, Brasil",-23.176611,-46.886129,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,3.40052118,0.07179359433874717,0.0434966845714285,-0.0434966845714285,0.1635335825518888,0.08486588840473513,0,0
50948371001301,100095217,100095217,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R CEL NOGUEIRA PADILHA,2112, SOROCABA, SP, 18020-003, Brasil",-23.5119307,-47.4338388,SP,SOROCABA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,9.59286185,0.434286308359736,0.0111799688571428,-0.0111799688571428,0.29108281841992595,0.6090773333823107,1,0
50948371001492,100095825,100095825,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"RUA JORGE ZOLNER, 95, JUNDIAI, SP, 13201-039, Brasil",-23.1842909,-46.8888062,SP,JUNDIAI,GUSTAVO OLIVEIRA,,0.0,,,,,0.0,0.0,0.16666666666666666,1.0,13.11266517,0.5526715137274195,0.0072014877142855,-0.0072014877142855,0.3067852875128023,0.7408005860397471,1,1
50948371001573,100096072,100096072,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV DOUTOR OLAVO GUIMARAES,253, JUNDIAI, SP, 13201-760, Brasil",-23.1971777,-46.8745742,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,9.7716732,0.4411937998562549,0.057637014,-0.057637014,0.10772382052401877,0.5762077588585962,1,0
50948371001654,100098395,100098395,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"R DO RETIRO,925, JUNDIAI, SP, 13209-000, Brasil",-23.1869867,-46.8981357,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,14.60826434,0.5942365718725471,0.0845643828571427,-0.0845643828571427,0.0014455293749255627,0.5996320735649118,1,0
50948371001735,100129391,100129391,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AVENIDA ALFRIED KRUPP,600, CAMPO LIMPO PAULISTA, SP, 13230-060, Brasil",-23.2017426,-46.7883858,SP,CAMPO LIMPO PAULISTA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,19.19455174,0.7005394939803956,0.0597345497142855,-0.0597345497142855,0.09944516127137801,0.6485483364259746,1,0
50948371001816,100129351,100129351,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV BENEDICTO CAST D ANDRA,1300, JUNDIAI, SP, 13212-070, Brasil",-23.186025,-46.9600333,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,6.14000209,0.27151060227238694,0.012090367142857,-0.012090367142857,0.28748961276421986,0.16533688140616537,0,0
50948371001905,100137951,100137951,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AV ODILA CHAVES RODRIG,1200,GLP4E5, JUNDIAI, SP, 13213-087, Brasil",-23.1570043,-46.9961194,SP,JUNDIAI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
50948371002030,101006010,101006010,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AVENIDA QUATORZE DE DEZEMBRO,2333, JUNDIAI, SP, 13206-105, Brasil",-23.2182211,-46.8739613,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,10.59896918,0.4717281823150891,0.0719517005714285,-0.0719517005714285,0.051225896972058184,0.5741754523844914,1,0
50948371002200,101005717,101005717,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"RODOVIA VEREADOR,SN, JUNDIAI, SP, 13214-788, Brasil",-23.2041393,-46.9265438,SP,JUNDIAI,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,12.82303415,0.5441147474538485,0.0849306317142856,-0.0849306317142856,0.0,0.5850727030243469,1,0
50948371002383,100888625,100888625,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"RUA TREZE DE MAIO,1050, VALINHOS, SP, 13276-020, Brasil",-22.9756525,-46.990153,SP,VALINHOS,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,7.714665679999999,0.3537487556434816,-0.0319876948571428,0.0319876948571428,0.46145912056784427,0.6184956282662827,1,0
50948371002464,101080676,101080676,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AVENIDA CALDAS CARVALHO,260, PAULINIA, SP, 13145-005, Brasil",-22.7410508,-47.1743005,SP,PAULINIA,GUSTAVO OLIVEIRA,0.5,,0.5,1.0,0.5,1.0,3.5,3.5,0.8333333333333334,0.3,2.69780672,0.0,-0.1202038649999999,0.1202038649999999,0.8096351293060168,0.34633067456814315,1,0
50948371002545,101006011,101006011,IRMAOS BOA LTDA,CRISTINA VAZ,2020306,"AVENIDA ANTONIO,510, SOROCABA, SP, 18047-620, Brasil",-23.4755318,-47.4331447,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,1.0,,,1.0,1.0,0.16666666666666666,0.8,4.72705599,0.18051723236998432,-0.0192730265714286,0.0192730265714286,0.4112762295062531,0.5595898948316337,1,0
71038764000114,100059650,100059650,COM E IMPORT SAO SEBASTIAO LTDA,CRISTINA VAZ,2020306,"AV GUARDA MOR LOBO VIANA,354, SAO SEBASTIAO, SP, 11600-000, Brasil",-23.8013698,-45.4024175,SP,SAO SEBASTIAO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,17.675152660000002,0.6682626881846815,-0.0160014225714287,0.0160014225714287,0.39836369860577125,0.6961439688677309,1,1
7424394000154,156041870,156041870,SUPERMERCADO SHIBATA TAUBATE LTDA,CRISTINA VAZ,2020306,"AV BANDEIRANTES,808, TAUBATE, SP, 12070-100, Brasil",-23.0229501,-45.5390088,SP,TAUBATE,GUSTAVO OLIVEIRA,0.5,,0.5,,1.0,1.0,3.0,3.0,0.6666666666666666,0.4,30.29785186,0.8813352085307073,0.001771110285714,-0.001771110285714,0.3282181737507794,0.5535419874438996,1,0
8359422000160,156042607,156042607,SUP SEMAR CEZAR DE SOUZA LTDA,CRISTINA VAZ,2020306,"AV RICIERI JOSE MARCATTO,975, MOGI DAS CRUZES, SP, 08810-020, Brasil",-23.5031826,-46.1542213,SP,MOGI DAS CRUZES,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,11.16044081,0.4912347837609121,-0.0456291639999999,0.0456291639999999,0.5152999557774592,0.6679089049695772,1,1
8359422000240,100018903,100018903,SUP SEMAR DE CESAR DE SOUZA,CRISTINA VAZ,2020306,"R SHOZO SAKAI,1647, MOGI DAS CRUZES, SP, 08743-010, Brasil",-23.5525714,-46.2240496,SP,MOGI DAS CRUZES,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,14.22353757,0.5839378193213044,-0.0304249434285713,0.0304249434285713,0.4552911747800282,0.6829276017147772,1,1
8359422000321,100029682,100029682,SUP SEMAR DE CEZAR DE SOUZA LTDA,CRISTINA VAZ,2020306,"R FRANCISCO XAVIER D ALESSANDRO,46, LORENA, SP, 12602-520, Brasil",-22.7271858,-45.1165295,SP,LORENA,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,7.75876542,0.3558316504687187,-0.0077857514285714,0.0077857514285714,0.365937675315561,0.6484401786935413,1,0
8359422000402,100049831,100049831,SUP SEMAR DE CESAR DE SOUZA LTDA,CRISTINA VAZ,2020306,"R JOSE GALLUCCI,281, MOGI DAS CRUZES, SP, 08750-600, Brasil",-23.5463495,-46.2525997,SP,MOGI DAS CRUZES,GUSTAVO OLIVEIRA,0.5,,0.5,1.0,1.0,1.0,4.0,4.0,0.8333333333333334,0.2,19.63578721,0.7094584273712152,0.0527958522857142,-0.0527958522857142,0.12683116060244726,0.3712935723152613,1,0
9358143000144,156042915,156042915,SHIBATA COML ATCTA MERCAD LTDA,CRISTINA VAZ,2020306,"AV PRESIDENTE CAMPOS SALLES,297, CARAGUATATUBA, SP, 11675-000, Brasil",-23.6203622,-45.4294379,SP,CARAGUATATUBA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,28.72639616,0.8600780939479825,-0.0313783334285714,0.0313783334285714,0.45905406229184564,0.7623425286106257,1,1
9358143000225,100080809,100080809,SHIBATA COM ATAC MERC GERAL LTDA,CRISTINA VAZ,2020306,"R ALCIDES RAMOS NOGUEIRA,650, PINDAMONHANGABA, SP, 12421-705, Brasil",-22.9465315,-45.4803094,SP,PINDAMONHANGABA,GUSTAVO OLIVEIRA,,0.0,,,,,0.0,0.0,0.16666666666666666,1.0,9.38277581,0.42602012323826755,0.0365147694285713,-0.0365147694285713,0.19109015572721455,0.682722864711077,1,1
9358143000306,100136787,100136787,SHIBATA COM ATAC DE MERC GERAL LTDA,CRISTINA VAZ,2020306,"R TEN ONOFRE RODRIGUES D AGUIA,551, MOGI DAS CRUZES, SP, 08770-041, Brasil",-23.5256328,-46.2118559,SP,MOGI DAS CRUZES,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9358143000578,100957163,100957163,SHIBATA COM ATAC D MERC EM GER LTDA,CRISTINA VAZ,2020306,"RUA DOUTOR OTHON BARCELOS,5, CRUZEIRO, SP, 12730-010, Brasil",-22.5832813,-44.960143,SP,CRUZEIRO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,29.25223551,0.8673137220663977,0.050121632285714,-0.050121632285714,0.13738590634327963,0.7032877329941465,1,1
10304207000103,156043581,156043581,ON BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV FRANCISCO MARENGO,2301, SUZANO, SP, 08694-520, Brasil",-23.4999529,-46.297431,SP,SUZANO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10304207000294,156044151,156044151,ON BRASIL COMERCIO ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV BRASILIA,700, SUZANO, SP, 08610-101, Brasil",-23.5437836,-46.3007821,SP,SUZANO,GUSTAVO OLIVEIRA,0.5,,0.5,1.0,1.0,1.0,4.0,4.0,0.8333333333333334,0.2,,0.0,,,0.0,0.11166666666666666,1,0
10304207000375,156050711,156050711,ON BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"EST DE SAO BENTO,549, ITAQUAQUECETUBA, SP, 08598-100, Brasil",-23.4636496,-46.3312381,SP,ITAQUAQUECETUBA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10304207000456,100035123,100035123,ON BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"EST DE SANTA IZABEL,1254, ITAQUAQUECETUBA, SP, 08576-015, Brasil",-23.483657,-46.3568031,SP,ITAQUAQUECETUBA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10304207000537,100082358,100082358,ON BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"R MARIA DO ROSARIO,76, POA, SP, 08553-120, Brasil",-23.5174101,-46.3661288,SP,POA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10509583000134,156043583,156043583,BOM BRASIL COM DE ALIM LTDA,FELIPE ARAUJO,2020308,"EST PRES JUSC K DE OLIVEIRA,37,B, GUARULHOS, SP, 07272-345, Brasil",-23.4508001,-46.4076736,SP,GUARULHOS,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10583267000102,156044220,156044220,ARMAZEM BRASIL COM DE ALIM LTDA,FELIPE ARAUJO,2020308,"AV SAPOPEMBA,4431, SAO PAULO, SP, 03374-000, Brasil",-23.5774439,-46.54709949999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
10938144000147,156043764,156043764,ESTOK BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV CHARLES SCHNEIDER,420, TAUBATE, SP, 12040-000, Brasil",-23.0244982,-45.5709461,SP,TAUBATE,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10938144000228,156044221,156044221,ESTOK BRASIL COM DE ALIM LTDA,FELIPE ARAUJO,2020308,"R JOSE VICENTE DE BARROS,780, TAUBATE, SP, 12061-000, Brasil",-23.0124083,-45.55224279999999,SP,TAUBATE,GUSTAVO OLIVEIRA,0.5,,0.5,0.5,0.0,1.0,2.5,2.5,0.8333333333333334,0.5,,0.0,,,0.0,0.25416666666666665,1,0
10961551000175,156043804,156043804,MILBRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"R CORONEL SEABRA,321, SANTO ANDRE, SP, 09176-000, Brasil",-23.6683263,-46.5197218,SP,SANTO ANDRE,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
10961551000256,100022057,100022057,MILBRASIL COML DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV BARAO DE MAUA,3232, MAUA, SP, 09340-440, Brasil",-23.6653798,-46.4311583,SP,MAUA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
15347973000179,100022046,100022046,RIO BRASIL COM DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"V SERHIO BRAGA,951, VOLTA REDONDA, RJ, 27265-601, Brasil",-22.5283605,-44.13445859999999,RJ,VOLTA REDONDA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
15347973000250,100133034,100133034,RIO BRASIL COMERCIO DE ALIMEN LTDA,FELIPE ARAUJO,2020308,"RUA QUINZE DE NOVEMBRO,150, VOLTA REDONDA, RJ, 27213-300, Brasil",-22.5103483,-44.0918845,RJ,VOLTA REDONDA,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
15610121000122,100024235,100024235,SP BRASIL ATC VJO DE GEN ALIM LTDA,FELIPE ARAUJO,2020308,"AV GERONIMO DE CAMARGO,4905, ATIBAIA, SP, 12944-000, Brasil",-23.1138212,-46.5642426,SP,ATIBAIA,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
15610121000203,100072691,100072691,SP BRASIL ATAC VJO DE GEN ALIM LTDA,FELIPE ARAUJO,2020308,"EST ACACIO ANTONIO BATISTA,763, GUARULHOS, SP, 07175-080, Brasil",-23.400244,-46.3998759,SP,GUARULHOS,GUSTAVO OLIVEIRA,0.5,,0.5,1.0,1.0,1.0,4.0,4.0,0.8333333333333334,0.2,,0.0,,,0.0,0.11166666666666666,1,0
3858394000101,156046575,156046575,COML BARATAO MOGI DAS CRUZES LTDA,FELIPE ARAUJO,2020308,"AV PRESIDENTE GETULIO VARGAS,602, MOGI DAS CRUZES, SP, 08715-400, Brasil",-23.5345371,-46.1861802,SP,MOGI DAS CRUZES,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
3858394000292,100048969,100048969,COML BARATAO MOGI DAS CRUZES LTDA,FELIPE ARAUJO,2020308,"ROD ALFREDO R MOURA,20, BIRITIBA MIRIM, SP, 08940-000, Brasil",-23.6002138,-46.0350503,SP,BIRITIBA MIRIM,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
386708000122,156045415,156045415,COML BRASIL DE ATIBAIA LTDA,FELIPE ARAUJO,2020308,"R LOURENCO FRANCO,223, ATIBAIA, SP, 12940-620, Brasil",-23.115746,-46.5516938,SP,ATIBAIA,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
386708000475,156047452,156047452,COMERCIAL BRASIL DE ATIBAIA LTDA,FELIPE ARAUJO,2020308,"AL PROF LUCAS NOGUEIRA GARCEZ,2827, ATIBAIA, SP, 12947-000, Brasil",-23.1345238,-46.5544008,SP,ATIBAIA,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
3920751000114,156046576,156046576,SUPERM BARATAO DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV MANUEL PIMENTEL,300,A, SAO PAULO, SP, 03983-020, Brasil",-23.6101107,-46.5085663,SP,SAO PAULO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,1
3920751000203,156046577,156046577,SUPERM BARATAO DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV RAGUEB CHOHFI, 3230, SAO PAULO, SP, 08341-410, Brasil",-23.5964635,-46.4542758,SP,SAO PAULO,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,,0.0,,,0.0,0.39666666666666667,1,0
3920751000467,156046578,156046578,SUPERM BARATAO DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"AV SAPOPEMBA, 8708, SAO PAULO, SP, 03988-001, Brasil",-23.599151,-46.51623,SP,SAO PAULO,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
3920751000548,156046579,156046579,SUPERM BARATAO DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"R TIBURCIO DE SOUZA,3222, SAO PAULO, SP, 08140-000, Brasil",-23.52152,-46.38672,SP,SAO PAULO,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
3920751000629,156046580,156046580,SUPERM BARATAO DE ALIMENTOS LTDA,FELIPE ARAUJO,2020308,"R JOAO MACIEL,2500, SAO PAULO, SP, 08370-170, Brasil",-23.5962146,-46.4560295,SP,SAO PAULO,GUSTAVO OLIVEIRA,,0.5,,,,,0.5,0.5,0.16666666666666666,0.9,,0.0,,,0.0,0.44416666666666665,1,1
4459464000111,156046424,156046424,COML BARATAO COLONIAL LTDA,FELIPE ARAUJO,2020308,"R CARLOS NUNES DE PAULA,1912, SAO JOSE DOS CAMPOS, SP, 12234-000, Brasil",-23.2819015,-45.8948054,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,0.5,,0.5,0.5,0.5,1.0,3.0,3.0,0.8333333333333334,0.4,,0.0,,,0.0,0.20666666666666667,1,0
4459513000116,156046619,156046619,COML BARATAO MORUMBI LTDA,FELIPE ARAUJO,2020308,"AV DR JOAO B DE SOUZA SOARES,3359, SAO JOSE DOS CAMPOS, SP, 12236-660, Brasil",-23.2544073,-45.9093354,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
45495694000113,156045575,156045575,SUPERM SAO ROQUE LTDA,FELIPE ARAUJO,2020308,"R SOTERO DE SOUZA,190, SAO ROQUE, SP, 18130-000, Brasil",-23.5325796,-47.1361482,SP,SAO ROQUE,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,13.66696567,0.18400962200105692,-0.0020240779999998,0.0020240779999998,0.9931099277984731,0.6711336285520112,1,1
45495694000202,100051729,100051729,SUPERMERCADO SAO ROQUE LTDA,FELIPE ARAUJO,2020308,"R CONSELHEIRO ANTONIO PRADO,352, BOITUVA, SP, 18550-000, Brasil",-23.2822178,-47.6771576,SP,BOITUVA,GUSTAVO OLIVEIRA,,1.0,,,,,1.0,1.0,0.16666666666666666,0.8,7.82521179,0.08203244088181809,-0.0118868880000001,0.0118868880000001,0.9962916448184341,0.6426746581668208,1,1
